"","Customer.Subtype","Avg.size.household","Avg.age","Customer.main.type","Married","Living.together","Other.relation","Singles","Household.without.children","Household.with.children","High.status","Entrepreneur","Farmer","Middle.management","Skilled.labourers","Unskilled.labourers","Rented.house","Home.owners","1.car","2.cars","No.car","National.Health.Service","Private.health.insurance","Income.less.then.30K","Income.in.30.45K","Income.in.45.75K","Income.in.75.122K","Income.more.then.123K","Purchasing.power.class","Cont.private.third.party.insr","Cont.car.pol","Cont.boat.pol","Num.of.private.third.party.insur","Number.of.boat.pol","Num.of.mobile.home.policies","Other.contribution","Number.of.other.policies"
"4590",37,3,3,8,7,1,2,1,3,5,2,1,0,3,2,3,0,9,6,2,2,5,4,0,5,3,1,0,4,0,6,0,0,0,"1",0,0
"4591",6,3,3,2,6,1,2,2,3,4,3,1,0,4,1,2,3,6,6,2,2,6,3,2,3,4,2,1,8,0,6,0,0,0,"0",0,0
"4592",35,4,4,8,6,0,3,2,2,5,2,1,1,3,3,2,3,6,6,1,2,6,3,0,9,0,0,0,5,3,0,0,1,0,"0",6,1
"4593",8,2,4,2,7,1,2,2,4,4,8,1,0,0,0,0,0,9,3,5,2,2,7,0,2,5,2,1,7,2,6,0,1,0,"0",0,0
"4594",36,4,3,8,9,0,0,0,4,5,0,2,0,6,0,2,4,5,9,0,0,3,6,0,3,3,3,0,3,0,0,0,0,0,"0",2,1
"4595",5,3,3,1,6,0,3,0,3,6,4,0,0,2,4,0,0,9,4,5,0,5,4,0,3,6,0,0,3,0,6,0,0,0,"0",0,0
"4596",6,3,3,2,9,0,0,0,4,5,1,0,2,0,7,0,4,5,7,2,0,8,1,3,3,4,0,0,8,0,0,0,0,0,"0",0,0
"4597",39,3,3,9,7,0,2,0,3,6,1,1,1,2,3,3,2,7,7,2,0,7,2,4,3,3,0,0,5,0,6,0,0,0,"0",0,0
"4598",10,2,3,3,6,1,3,4,3,2,0,0,0,6,3,0,0,9,7,0,2,6,3,0,0,6,0,3,8,2,0,0,1,0,"0",0,0
"4599",31,3,3,7,5,1,4,3,2,4,1,0,0,1,0,8,8,1,6,1,3,7,2,7,2,0,0,0,1,0,0,0,0,0,"0",3,1
"4600",32,3,2,7,5,1,3,3,2,5,2,1,0,3,3,2,7,2,5,1,4,7,2,3,5,2,0,0,1,0,0,0,0,0,"0",0,0
"4601",13,3,2,3,5,4,0,0,6,3,6,0,0,2,2,1,0,9,7,2,0,2,7,0,3,3,4,1,6,2,6,0,1,0,"0",9,2
"4602",22,2,3,5,0,2,7,6,2,2,0,0,0,3,0,6,7,2,2,0,7,9,0,9,0,0,0,0,2,0,0,0,0,0,"0",0,0
"4603",37,3,3,8,6,3,1,1,5,3,1,0,1,6,1,2,2,7,4,0,5,7,2,3,3,2,2,1,4,0,0,0,0,0,"0",0,0
"4604",10,3,3,3,7,2,0,0,4,5,2,0,0,3,2,3,8,1,9,0,0,6,3,1,2,6,1,0,8,2,0,0,1,0,"0",0,0
"4605",24,2,3,5,3,0,6,1,4,4,2,0,0,2,4,4,9,0,5,0,4,5,4,3,6,1,0,0,2,2,6,0,1,0,"0",3,1
"4606",11,4,2,3,9,0,0,0,0,9,0,0,0,5,3,2,2,7,5,4,0,5,4,0,4,5,0,0,6,0,6,0,0,0,"0",0,0
"4607",33,3,3,8,6,0,3,2,3,5,1,0,1,4,2,4,2,7,7,0,2,7,2,0,4,5,0,0,3,0,0,0,0,0,"1",0,0
"4608",39,3,3,9,5,0,4,2,3,4,0,0,2,0,3,5,4,5,3,2,4,7,2,6,2,2,0,0,5,0,6,0,0,0,"0",0,0
"4609",23,2,1,5,4,2,4,2,5,3,0,0,0,4,3,3,9,0,4,0,5,8,1,4,2,4,0,0,3,0,5,0,0,0,"0",0,0
"4610",32,1,4,7,5,2,3,9,0,0,5,0,0,0,0,5,5,4,6,1,2,8,1,6,3,0,0,0,1,2,0,0,1,0,"0",0,0
"4611",8,4,3,2,9,0,0,0,0,9,0,0,0,9,0,0,0,9,6,3,0,2,7,0,9,0,0,0,7,0,6,0,0,0,"0",0,0
"4612",25,2,4,6,5,0,4,3,3,4,2,0,0,2,4,3,3,6,7,1,1,9,0,5,3,1,1,0,2,2,0,0,1,0,"0",0,0
"4613",23,2,2,5,4,3,2,3,5,2,1,0,0,6,1,3,5,4,7,1,2,7,2,2,3,4,1,0,3,0,0,0,0,0,"0",0,0
"4614",23,2,2,5,3,3,4,4,3,2,1,0,0,2,3,4,8,1,6,0,3,8,1,6,3,1,0,1,3,2,6,0,1,0,"0",0,0
"4615",35,3,3,8,4,0,5,3,2,5,0,0,2,2,4,3,2,7,5,1,3,7,2,3,3,3,0,0,5,0,0,0,0,0,"0",0,0
"4616",35,2,3,8,4,0,5,5,1,3,0,0,0,2,3,5,3,6,5,0,4,8,1,5,2,3,0,0,5,0,6,0,0,0,"0",0,0
"4617",10,4,2,3,8,1,1,0,0,9,3,0,0,0,0,6,3,6,7,2,1,3,6,0,0,0,9,0,8,2,6,0,1,0,"1",0,0
"4618",31,3,2,7,5,2,3,1,3,6,0,0,0,3,3,3,8,1,5,1,4,8,1,3,5,2,1,0,1,0,0,0,0,0,"0",0,0
"4619",3,3,3,1,9,0,0,0,4,5,7,0,0,2,0,0,0,9,6,3,0,2,7,0,0,9,0,0,6,0,6,0,0,0,"0",9,2
"4620",8,3,3,2,6,0,3,2,4,4,3,0,0,5,1,1,0,9,6,3,2,5,4,1,4,4,1,0,7,2,6,0,1,0,"0",0,0
"4621",40,3,2,10,6,3,0,0,5,4,3,0,3,3,0,1,0,9,4,5,0,3,6,0,4,4,2,0,3,0,6,0,0,0,"0",10,3
"4622",16,2,3,4,3,2,5,4,4,2,3,1,0,5,1,2,4,5,5,1,4,3,6,2,4,3,2,1,1,0,0,0,0,0,"0",3,1
"4623",39,5,2,9,7,1,2,0,0,9,0,0,0,6,3,0,2,7,6,2,2,6,3,0,4,5,0,0,5,2,5,0,1,0,"1",0,0
"4624",9,3,3,3,6,1,3,2,3,5,1,0,0,3,3,3,8,1,5,1,3,6,3,5,2,2,1,0,4,0,0,0,0,0,"0",3,1
"4625",39,5,3,9,9,0,0,0,3,6,0,0,0,3,6,0,3,6,9,0,0,9,0,6,0,3,0,0,5,0,0,0,0,0,"0",2,1
"4626",23,1,2,5,2,2,5,5,3,1,2,0,0,2,2,4,7,2,6,0,3,7,2,4,3,2,1,0,3,0,0,0,0,0,"0",0,0
"4627",39,3,3,9,9,0,0,0,3,6,4,0,0,0,3,3,0,9,6,2,2,6,3,3,4,2,0,0,5,0,0,0,0,0,"0",0,0
"4628",9,2,3,3,5,4,1,2,4,4,2,1,1,5,1,2,3,6,7,2,1,7,2,2,5,3,1,0,4,0,0,0,0,0,"0",2,1
"4629",13,3,2,3,7,2,1,1,4,5,3,0,0,5,2,1,7,2,7,1,2,5,4,1,4,5,1,0,6,0,6,0,0,0,"0",0,0
"4630",36,3,3,8,6,1,3,2,4,4,1,1,1,2,4,2,4,5,5,2,3,7,2,3,4,2,1,1,3,2,0,0,1,0,"0",0,0
"4631",9,2,2,3,5,0,4,4,2,4,3,1,0,3,4,0,8,1,4,1,5,8,1,6,3,1,1,1,4,2,7,0,1,0,"0",0,0
"4632",30,2,4,7,3,1,6,6,3,0,0,0,1,3,5,2,4,5,2,0,7,9,0,7,2,0,0,0,1,0,6,0,0,0,"0",0,0
"4633",33,3,2,8,9,0,0,0,3,6,0,0,0,2,5,3,0,9,9,0,0,9,0,1,5,4,0,0,3,2,6,0,1,0,"0",0,0
"4634",33,4,2,8,8,1,0,0,1,8,0,0,0,5,2,2,2,7,5,4,0,9,0,1,7,2,1,0,3,2,6,0,1,0,"0",0,0
"4635",3,5,3,1,5,1,4,0,4,5,4,2,0,2,1,1,0,9,5,1,3,5,4,3,2,3,2,1,6,2,5,4,1,1,"0",0,0
"4636",31,3,4,7,7,0,2,2,4,4,4,0,0,0,3,3,9,0,4,2,3,9,0,3,4,2,1,0,1,2,5,0,1,0,"0",0,0
"4637",24,2,3,5,3,2,5,5,4,2,1,0,0,5,2,2,2,7,5,2,2,8,1,4,5,1,0,0,2,0,0,0,0,0,"0",0,0
"4638",9,3,2,3,9,0,0,0,1,8,1,0,0,2,4,2,6,3,8,1,1,7,2,2,4,4,1,0,4,0,5,0,0,0,"0",0,0
"4639",23,2,2,5,3,4,3,1,8,1,0,0,0,5,3,1,8,1,4,1,5,9,0,7,2,1,0,0,3,2,0,0,1,0,"0",0,0
"4640",36,3,4,8,7,0,2,0,3,6,2,1,2,1,3,3,1,8,7,2,0,7,2,4,3,3,0,0,3,0,0,0,0,0,"0",0,0
"4641",39,3,3,9,5,2,3,2,3,6,2,1,1,3,2,2,1,8,6,2,2,6,3,2,4,3,1,0,5,0,0,0,0,0,"0",0,0
"4642",41,3,3,10,8,1,1,1,3,5,1,1,3,2,3,1,2,7,5,4,0,6,3,3,4,4,0,0,4,2,0,0,1,0,"0",0,0
"4643",9,3,3,3,6,0,3,2,4,4,3,0,0,5,1,1,0,9,6,3,2,5,4,1,4,4,1,0,4,0,0,0,0,0,"0",3,1
"4644",13,3,3,3,7,1,2,1,3,6,3,0,0,6,1,1,7,2,7,2,1,6,3,1,5,4,1,0,6,0,6,0,0,0,"0",0,0
"4645",36,2,3,8,5,1,3,0,2,7,0,0,0,5,0,4,9,0,6,1,3,7,2,3,3,4,0,0,3,0,6,0,0,0,"0",0,0
"4646",39,2,4,9,9,0,0,3,4,3,5,0,0,1,1,3,3,6,4,4,2,7,2,0,4,1,1,4,5,0,0,0,0,0,"0",0,0
"4647",13,4,3,3,8,1,1,1,3,6,4,0,0,3,3,0,1,8,8,0,1,4,5,0,5,4,0,0,6,0,5,0,0,0,"0",0,0
"4648",41,2,3,10,5,0,4,4,3,3,0,0,2,0,3,5,0,9,3,2,4,7,2,6,3,0,0,0,4,2,6,0,1,0,"0",0,0
"4649",3,3,3,1,5,1,3,0,3,6,0,0,2,3,0,4,7,2,6,1,3,7,2,3,5,2,0,0,6,0,0,0,0,0,"0",0,0
"4650",38,2,4,9,5,0,4,4,4,2,1,1,0,3,2,4,7,2,6,1,2,6,3,0,2,4,3,0,4,2,6,0,1,0,"0",0,0
"4651",6,4,2,2,9,0,0,0,1,8,5,1,0,2,2,1,0,9,8,1,0,3,6,0,3,5,2,0,8,2,6,0,1,0,"0",8,2
"4652",27,3,3,6,7,0,2,2,2,6,2,1,1,3,2,3,3,6,7,1,2,4,5,1,3,6,1,0,1,0,0,0,0,0,"0",0,0
"4653",33,3,3,8,7,1,2,2,3,5,3,1,2,2,2,1,3,6,6,2,1,5,4,3,2,3,2,1,3,2,6,0,1,0,"0",0,0
"4654",33,3,3,8,7,1,2,2,3,5,3,1,2,2,2,1,3,6,6,2,1,5,4,3,2,3,2,1,3,0,0,0,0,0,"0",0,0
"4655",10,4,3,3,7,1,1,1,3,6,4,0,0,3,2,0,1,8,8,0,1,5,4,0,5,4,0,0,8,0,6,0,0,0,"0",0,0
"4656",8,3,3,2,8,0,1,1,2,6,5,1,0,2,2,1,2,7,6,3,1,4,5,1,1,5,3,0,7,2,6,0,1,0,"0",0,0
"4657",23,2,2,5,3,4,3,1,8,1,0,0,0,5,3,1,8,1,4,1,5,9,0,7,2,1,0,0,3,2,5,0,1,0,"0",0,0
"4658",8,3,3,2,9,0,0,0,3,6,4,0,0,5,0,0,0,9,7,2,0,2,7,0,5,0,4,0,7,0,6,0,0,0,"1",1,2
"4659",35,3,3,8,6,2,1,1,4,4,2,0,1,3,3,2,5,4,6,1,2,6,3,2,4,3,1,1,5,0,0,0,0,0,"0",4,1
"4660",39,4,2,9,9,0,0,0,3,6,2,0,0,3,5,0,0,9,9,0,0,7,2,0,5,4,0,0,5,0,6,0,0,0,"0",3,1
"4661",10,4,2,3,9,0,0,0,3,6,0,0,0,4,5,0,3,6,7,1,1,5,4,2,7,0,0,0,8,0,0,0,0,0,"0",4,1
"4662",33,3,3,8,9,0,0,0,5,4,1,0,2,1,5,2,5,4,8,1,0,8,1,4,3,2,0,0,3,1,0,0,1,0,"0",0,0
"4663",3,3,3,1,6,1,3,2,3,4,3,0,0,2,3,2,5,4,5,1,3,7,2,3,2,4,1,0,6,0,7,0,0,0,"0",9,2
"4664",13,3,2,3,6,2,2,2,3,5,2,1,0,4,2,2,6,3,6,1,3,5,4,2,3,3,2,1,7,0,6,0,0,0,"0",2,1
"4665",25,2,3,6,4,2,4,4,4,3,2,1,0,3,2,3,6,3,6,1,3,8,1,4,3,3,0,0,1,0,6,0,0,0,"0",0,0
"4666",9,3,3,3,8,1,0,0,4,5,4,0,0,4,1,2,8,1,9,0,0,6,3,3,3,3,1,0,4,2,5,0,1,0,"0",0,0
"4667",31,2,4,7,5,2,2,2,3,4,2,0,0,1,4,4,8,1,4,0,5,8,1,5,4,1,1,0,1,0,6,0,0,0,"0",0,0
"4668",31,4,3,7,9,0,0,0,5,4,1,0,0,4,1,5,4,5,9,0,0,4,5,1,4,4,1,0,1,0,6,0,0,0,"0",0,0
"4669",38,4,3,9,7,0,2,2,2,6,2,1,0,2,3,3,5,4,5,4,0,7,2,4,5,0,0,0,4,2,0,0,1,0,"0",0,0
"4670",3,3,4,1,9,0,0,0,6,3,4,0,0,4,0,3,4,6,9,0,0,6,4,3,4,4,0,0,6,0,6,0,0,0,"0",0,0
"4671",22,2,2,5,9,0,0,4,3,2,1,0,0,3,3,4,8,1,7,0,2,7,2,1,4,3,3,0,2,2,5,0,1,0,"0",0,0
"4672",41,3,3,10,5,2,3,2,3,4,1,1,2,2,3,1,3,6,5,1,3,7,2,3,4,2,1,1,4,2,6,0,1,0,"0",4,2
"4673",10,3,3,3,7,0,2,1,4,5,4,1,2,2,2,0,2,7,5,4,0,6,3,3,2,4,2,2,8,0,0,0,0,0,"0",0,0
"4674",38,2,2,9,2,6,2,2,5,3,0,0,0,3,3,4,9,0,7,0,2,9,0,4,2,2,2,0,4,0,0,0,0,0,"0",4,1
"4675",4,2,5,1,7,0,2,2,7,0,6,0,0,3,0,0,0,9,9,0,0,6,3,2,2,5,0,0,6,0,0,0,0,0,"0",4,2
"4676",12,3,2,3,7,2,0,3,3,4,1,0,0,5,4,1,0,9,9,0,0,5,4,3,4,3,0,0,7,0,6,0,0,0,"0",0,0
"4677",8,2,3,2,5,1,3,3,3,4,2,1,0,4,1,2,4,5,5,2,3,5,4,3,2,4,2,1,7,2,6,0,1,0,"0",6,1
"4678",33,4,2,8,7,0,2,0,0,9,3,0,0,2,3,3,2,7,6,3,0,6,3,4,4,2,0,0,3,0,6,0,0,0,"0",0,0
"4679",35,4,3,8,7,1,2,0,0,9,0,0,0,0,5,4,9,0,6,2,2,7,2,0,4,5,0,0,5,0,6,0,0,0,"0",0,0
"4680",23,1,2,5,2,2,6,6,3,1,2,0,0,3,2,3,8,1,6,0,3,8,1,2,6,2,1,0,3,0,0,0,0,0,"0",0,0
"4681",39,3,2,9,8,1,1,1,2,6,0,0,0,3,5,2,6,3,6,2,2,9,0,2,7,1,0,0,5,2,0,0,1,0,"0",0,0
"4682",23,1,2,5,2,2,5,5,3,1,2,0,0,2,2,4,7,2,6,0,3,7,2,4,3,2,1,0,3,2,5,0,1,0,"0",0,0
"4683",33,3,2,8,7,2,0,0,4,5,0,2,0,2,4,2,2,7,5,4,0,9,0,0,5,4,0,0,3,0,0,0,0,0,"0",0,0
"4684",34,4,2,8,7,1,2,0,0,9,3,0,0,3,5,0,0,9,6,2,1,5,4,0,6,0,3,0,6,2,6,0,1,0,"0",4,2
"4685",35,3,3,8,5,1,4,2,3,5,1,0,0,3,2,5,7,2,4,0,5,8,1,3,3,1,3,0,5,0,6,0,0,0,"0",0,0
"4686",24,3,2,5,6,1,2,1,2,7,0,0,0,2,4,3,8,1,3,2,5,8,1,3,5,1,1,0,2,0,6,0,0,0,"0",0,0
"4687",39,3,3,9,5,3,2,2,6,2,2,2,0,2,3,2,3,7,5,2,3,6,3,3,4,2,2,0,5,2,7,0,1,0,"0",0,0
"4688",11,2,2,3,7,0,2,0,7,2,0,0,0,6,0,3,1,8,5,2,2,7,2,0,3,5,2,0,6,0,0,0,0,0,"0",0,0
"4689",38,3,3,9,5,1,3,3,2,4,2,1,0,3,2,3,5,4,4,2,4,7,2,3,5,1,1,0,4,0,6,0,0,0,"0",0,0
"4690",39,5,2,9,7,1,2,0,0,9,0,0,0,6,3,0,2,7,6,2,2,6,3,0,4,5,0,0,5,2,0,0,1,0,"0",0,0
"4691",29,3,4,7,7,0,2,0,3,6,2,0,0,3,3,3,1,8,5,2,2,7,2,0,7,2,0,0,3,2,0,0,1,0,"0",0,0
"4692",38,3,3,9,6,0,3,0,3,6,2,0,0,5,2,2,7,2,7,0,2,6,3,3,3,3,1,0,4,2,0,0,1,0,"0",0,0
"4693",22,2,4,5,2,3,5,4,2,4,1,0,0,3,0,5,9,0,4,0,5,7,2,6,2,2,0,0,3,0,0,0,0,0,"0",0,0
"4694",33,3,3,8,7,1,2,2,3,4,3,1,1,2,2,3,2,7,7,2,1,5,4,2,4,3,1,1,3,0,6,0,0,0,"0",0,0
"4695",7,3,3,2,5,0,4,3,3,4,5,0,0,0,0,4,3,6,3,0,6,3,6,3,0,4,0,3,7,2,0,0,1,0,"0",0,0
"4696",36,2,4,8,6,0,3,4,3,3,2,1,0,3,3,2,5,4,6,0,3,6,3,3,3,2,1,0,3,0,6,0,0,0,"0",0,0
"4697",36,1,3,8,6,0,3,7,1,1,2,0,0,1,0,7,0,9,5,4,0,3,6,0,1,8,0,0,3,2,0,0,1,0,"0",0,0
"4698",33,3,2,8,6,1,3,5,0,4,0,0,0,0,4,5,5,4,6,1,3,6,3,4,3,2,1,1,3,2,0,0,1,0,"0",1,1
"4699",38,3,2,9,5,2,2,2,2,5,0,0,0,2,7,0,2,7,9,0,0,7,2,0,9,0,0,0,4,0,6,0,0,0,"1",2,1
"4700",23,1,1,5,4,1,4,5,4,1,2,1,0,3,4,0,8,1,6,0,3,7,2,4,0,5,0,0,3,2,0,0,1,0,"0",0,0
"4701",35,3,4,8,6,0,3,0,5,4,1,0,0,4,1,4,5,4,7,0,2,6,3,2,3,4,2,0,5,0,5,0,0,0,"0",0,0
"4702",9,4,2,3,7,0,2,1,2,7,2,0,0,4,1,3,9,0,4,3,2,6,3,4,3,2,1,0,4,2,0,0,1,0,"0",0,0
"4703",4,2,4,1,6,1,3,3,4,3,3,1,1,3,2,2,3,6,6,1,3,7,2,3,2,4,1,0,6,2,0,0,1,0,"0",0,0
"4704",3,3,3,1,7,1,2,1,3,5,2,1,0,3,2,3,0,9,6,2,2,5,4,0,5,3,1,0,6,0,0,0,0,0,"0",3,1
"4705",12,3,2,3,9,0,0,0,2,7,7,2,0,0,0,0,0,9,9,0,0,2,7,2,3,2,2,2,7,2,0,0,1,0,"0",0,0
"4706",2,3,3,1,7,1,2,3,2,5,2,1,1,2,3,3,5,4,5,2,2,7,2,4,4,1,1,1,6,1,0,0,1,0,"0",0,0
"4707",16,2,1,4,2,3,5,5,4,1,2,0,0,0,2,6,8,1,3,0,6,6,3,8,1,1,0,0,1,1,0,0,1,0,"0",0,0
"4708",39,3,3,9,7,0,2,2,3,5,0,0,3,0,3,3,3,6,5,2,3,7,2,5,4,0,0,0,5,0,0,0,0,0,"0",7,2
"4709",37,2,3,8,5,1,4,3,3,3,1,1,1,4,2,2,2,7,5,1,4,7,2,3,3,3,0,0,4,0,0,0,0,0,"0",0,0
"4710",9,2,4,3,4,0,6,5,3,2,7,0,0,2,0,0,8,1,5,0,4,8,1,3,2,5,0,0,5,0,0,0,0,0,"0",0,0
"4711",39,3,3,9,5,1,3,3,2,4,2,1,0,3,2,3,5,4,4,2,4,7,2,3,5,1,1,0,5,0,6,0,0,0,"0",3,1
"4712",1,3,3,1,9,0,0,2,5,4,6,0,0,3,1,0,0,9,5,4,0,0,9,0,0,8,1,0,8,0,0,0,0,0,"0",1,1
"4713",8,3,2,2,7,2,0,0,6,3,2,0,0,7,0,0,0,9,7,2,0,7,2,0,6,3,0,0,7,2,6,0,1,0,"0",4,1
"4714",38,3,2,9,8,0,1,1,2,7,2,0,0,2,3,3,9,0,7,0,2,9,0,3,6,0,0,0,4,2,6,0,1,0,"1",0,0
"4715",8,3,2,2,9,0,0,0,3,6,2,0,0,4,2,2,3,6,7,2,0,6,3,2,0,7,0,0,7,0,0,0,0,0,"1",0,0
"4716",39,3,3,9,7,0,2,0,2,7,4,0,0,0,2,4,1,8,7,2,0,5,4,2,3,2,3,0,5,2,6,0,1,0,"0",2,1
"4717",9,2,3,3,5,4,1,2,4,4,2,1,1,5,1,2,3,6,7,2,1,7,2,2,5,3,1,0,4,0,6,0,0,0,"0",0,0
"4718",2,2,3,1,5,1,4,3,3,4,1,1,1,2,4,2,4,5,6,1,2,7,2,3,5,2,0,0,6,2,0,0,1,0,"0",7,2
"4719",11,2,3,3,4,2,4,4,2,3,1,0,1,3,3,3,7,2,6,0,3,8,1,5,4,1,0,0,6,2,6,0,1,0,"0",0,0
"4720",28,2,5,6,5,1,4,3,4,2,3,0,1,3,1,3,6,3,6,0,3,5,4,5,2,3,1,0,1,0,0,0,0,0,"0",0,0
"4721",13,3,2,3,6,1,3,2,2,6,1,1,0,5,1,3,7,2,6,1,2,6,3,2,3,5,0,0,6,0,6,0,0,0,"0",0,0
"4722",24,2,3,5,5,2,3,4,4,2,2,1,2,6,1,1,8,1,4,2,4,8,1,2,5,1,3,0,2,2,6,0,1,0,"1",0,0
"4723",38,2,3,9,3,2,5,4,3,3,2,1,0,5,1,2,8,1,4,1,5,8,1,5,4,1,0,0,4,2,6,0,1,0,"0",0,0
"4724",9,4,3,3,6,1,3,2,2,6,1,1,0,3,2,4,8,1,7,1,2,8,1,2,6,2,0,0,4,0,5,0,0,0,"0",0,0
"4725",31,2,3,7,3,0,6,3,4,3,2,0,0,2,4,4,9,0,5,0,4,5,4,5,3,1,0,0,1,0,0,0,0,0,"0",0,0
"4726",33,3,3,8,8,1,1,1,3,6,2,1,2,2,3,1,1,8,5,4,1,5,4,2,3,4,1,0,3,2,6,0,1,0,"0",4,1
"4727",23,2,1,5,0,6,3,1,6,3,3,0,0,6,1,1,9,0,5,3,3,9,0,5,3,3,0,0,3,0,5,0,0,0,"0",0,0
"4728",6,3,2,2,7,2,0,0,6,3,2,0,0,7,0,0,0,9,7,2,0,7,2,0,6,3,0,0,8,0,6,0,0,0,"0",0,0
"4729",23,1,2,5,1,2,6,5,3,2,2,0,0,4,1,3,9,0,5,1,3,5,4,4,3,3,0,0,3,2,0,0,1,0,"0",0,0
"4730",13,3,4,3,7,0,2,4,0,5,2,0,0,4,1,3,9,0,7,0,2,6,3,6,0,3,0,0,6,0,0,0,0,0,"1",0,0
"4731",3,3,3,1,5,1,3,2,4,4,4,1,0,3,2,1,1,8,3,0,6,6,3,2,1,5,2,1,7,2,0,0,1,0,"0",0,0
"4732",12,3,2,3,6,3,0,0,4,5,5,0,0,3,1,2,0,9,6,3,0,2,7,0,3,4,3,1,7,2,6,0,1,0,"1",0,0
"4733",33,3,3,8,7,1,2,1,4,4,1,0,1,3,2,4,5,4,5,2,3,6,3,2,5,2,1,0,3,0,0,0,0,0,"0",0,0
"4734",32,3,3,7,7,1,2,2,3,4,1,1,1,2,3,3,4,5,6,2,2,7,2,1,4,4,1,0,1,2,6,0,1,0,"0",0,0
"4735",23,2,2,5,3,4,3,1,8,1,0,0,0,5,3,1,8,1,4,1,5,9,0,7,2,1,0,0,3,0,5,0,0,0,"0",0,0
"4736",5,3,3,1,6,1,2,1,4,5,2,1,0,6,1,2,7,2,6,1,2,6,3,2,6,2,0,0,3,0,0,0,0,0,"0",3,1
"4737",11,3,3,3,9,0,0,2,3,4,5,0,0,4,0,1,1,8,7,2,0,7,2,2,4,3,0,1,6,0,0,0,0,0,"0",0,0
"4738",38,4,3,9,7,1,2,0,2,7,5,0,0,2,0,3,6,3,6,2,1,5,4,7,2,0,0,0,3,0,0,0,0,0,"0",4,1
"4739",20,2,4,5,5,1,4,3,4,3,0,0,0,1,4,4,8,1,5,0,4,7,2,6,3,1,1,0,2,0,0,0,0,0,"0",0,0
"4740",13,2,2,3,7,1,2,3,4,3,5,0,0,3,1,0,7,2,7,1,1,8,1,0,5,4,0,0,6,0,6,0,0,0,"0",1,1
"4741",30,2,4,7,3,0,6,6,2,2,0,0,0,0,5,4,9,0,5,0,4,9,0,6,3,0,0,0,2,1,0,0,1,0,"0",0,0
"4742",10,4,2,3,8,1,1,1,2,7,2,0,0,5,2,1,1,8,9,0,0,5,4,2,4,4,0,0,8,0,0,0,0,0,"0",1,1
"4743",6,3,2,2,9,0,0,0,5,4,7,0,0,2,0,0,0,9,5,4,0,0,9,0,3,6,0,0,8,2,6,0,1,0,"0",0,0
"4744",8,3,3,2,7,0,2,1,2,6,5,1,0,2,1,1,2,7,6,3,1,4,5,1,2,6,2,0,7,0,6,0,0,0,"0",0,0
"4745",40,3,3,10,6,0,3,3,2,5,0,0,9,0,0,0,0,9,5,2,3,7,2,5,4,0,0,0,3,0,0,0,0,0,"0",0,0
"4746",10,4,3,3,7,1,1,1,3,6,4,0,0,3,2,0,1,8,8,0,1,5,4,0,5,4,0,0,8,0,6,0,0,0,"0",0,0
"4747",33,3,4,8,8,1,1,1,5,4,2,0,3,1,2,3,3,6,6,1,3,4,5,7,1,2,0,0,3,0,6,0,0,0,"0",4,1
"4748",33,3,3,8,7,0,2,0,2,7,0,0,2,4,0,3,0,9,7,0,2,9,0,3,6,0,0,0,3,2,7,0,1,0,"0",6,1
"4749",28,2,6,6,9,0,0,4,2,4,5,2,0,0,3,0,4,5,6,3,0,0,9,7,0,1,2,0,1,0,0,0,0,0,"0",0,0
"4750",8,3,3,2,8,0,1,1,2,6,5,1,0,2,2,1,2,7,6,3,1,4,5,1,1,5,3,0,7,0,0,0,0,0,"0",0,0
"4751",23,1,2,5,2,2,5,5,3,1,2,0,0,2,2,4,7,2,6,0,3,7,2,4,3,2,1,0,3,2,6,0,1,0,"0",3,1
"4752",23,2,2,5,4,2,4,4,3,2,2,0,0,3,3,3,8,1,4,3,3,7,2,3,4,2,0,0,3,2,5,0,1,0,"0",0,0
"4753",23,1,2,5,1,2,6,6,2,1,1,0,0,6,1,3,9,0,5,1,3,5,4,4,2,3,0,0,3,2,5,0,1,0,"0",0,0
"4754",1,2,4,1,7,2,0,0,7,2,5,2,0,2,0,0,0,9,6,3,0,2,7,0,0,5,2,2,8,0,0,0,0,0,"0",0,0
"4755",8,3,3,2,7,2,0,0,4,5,3,3,0,4,0,0,5,4,7,2,0,2,7,0,2,6,2,0,7,0,6,0,0,0,"0",9,2
"4756",33,3,3,8,7,0,2,0,2,7,0,0,2,4,0,3,0,9,7,0,2,9,0,3,6,0,0,0,3,0,7,0,0,0,"0",0,0
"4757",30,3,3,7,6,1,3,1,4,5,3,0,1,4,1,2,2,7,4,0,5,7,2,2,2,2,4,1,2,2,0,0,1,0,"0",0,0
"4758",38,3,2,9,5,1,3,3,2,5,2,1,0,3,3,2,7,2,5,1,4,7,2,3,5,2,0,0,4,2,6,0,1,0,"0",2,1
"4759",21,3,3,5,6,2,2,2,3,5,1,0,0,3,3,2,8,1,6,1,2,8,1,3,5,2,1,1,1,0,5,0,0,0,"0",4,1
"4760",36,2,4,8,6,0,3,3,3,3,0,3,0,4,0,3,2,7,4,2,3,5,4,3,5,0,2,0,3,0,6,0,0,0,"0",0,0
"4761",41,3,3,10,7,0,2,2,3,5,0,0,3,0,3,3,3,6,5,2,3,7,2,5,4,0,0,0,4,2,5,0,1,0,"0",0,0
"4762",6,3,3,2,7,1,2,0,2,7,5,1,0,3,1,1,1,8,7,0,2,4,5,2,2,4,2,1,8,2,6,0,1,0,"1",3,1
